,ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City,Unnamed: 17
1070,1535194.0,0.0,0.0,3.0,4/22/2020,453068.0242,1.0,1.0,92403.30212,0.0,1.0,1376.52836,1.0,1.0,2.0,41.0,VICTORIA                                                                                            ,
1071,1537445.0,1.0,1.0,3.0,7/31/2020,608.37,1.0,1.0,,1.0,1.0,1609.764363,0.0,1.0,3.0,59.0,NORTH VANCOUVER                                                                                     ,
1072,1538991.0,1.0,1.0,3.0,6/26/2020,368.58,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,60.0,55.0,MAYNE ISLAND                                                                                        ,
1073,1540394.0,1.0,1.0,3.0,4/19/2020,95.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,74.0,NANOOSE BAY                                                                                         ,
1074,1541778.0,1.0,1.0,3.0,2/17/2021,217107.92,3.0,1.0,,1.0,1.0,2071.843727,0.0,1.0,0.0,45.0,VANCOUVER                                                                                           ,
1075,1542187.0,1.0,1.0,3.0,8/27/2020,836.05,2.0,0.0,,1.0,1.0,1061.485684,0.0,1.0,0.0,53.0,GARDEN BAY                                                                                          ,
1076,1543140.0,0.0,0.0,3.0,5/4/2020,649052.4256,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,40.0,VANCOUVER                                                                                           ,
1077,1543541.0,1.0,1.0,3.0,7/7/2020,13128.62,1.0,1.0,,1.0,1.0,182.6278042,0.0,1.0,33.0,57.0,BURNABY                                                                                             ,
1078,1544704.0,0.0,0.0,3.0,2/1/2021,2356.02,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,27.0,44.0,VANCOUVER                                                                                           ,
1079,1544829.0,1.0,1.0,3.0,8/19/2020,2437570.93,2.0,1.0,,0.0,1.0,1341.799093,0.0,1.0,5.0,87.0,VANCOUVER                                                                                           ,
1080,1548237.0,0.0,0.0,3.0,6/24/2020,368066.62,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,73.0,NORTH VANCOUVER                                                                                     ,
1081,1548367.0,1.0,1.0,3.0,4/25/2020,428331.3401,2.0,1.0,,1.0,1.0,0.0,1.0,1.0,11.0,42.0,PORT MOODY                                                                                          ,
1082,1549498.0,0.0,0.0,3.0,4/28/2020,421734.2167,1.0,1.0,,0.0,1.0,2551.274287,1.0,1.0,9.0,46.0,MISSION                                                                                             ,
1083,1551224.0,0.0,0.0,3.0,6/6/2020,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,50.0,VANCOUVER                                                                                           ,
1084,1561824.0,1.0,1.0,3.0,5/15/2020,408007.9864,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,21.0,61.0,MISSION                                                                                             ,
1085,1563143.0,1.0,1.0,3.0,8/7/2020,13146.93,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,20.0,61.0,BURNABY                                                                                             ,
1086,1563522.0,0.0,0.0,3.0,2/5/2021,1267.23,2.0,0.0,,0.0,1.0,2137.114809,0.0,1.0,104.0,59.0,ABBOTSFORD                                                                                          ,
1087,1569246.0,1.0,1.0,3.0,4/6/2020,695927.0816,2.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,75.0,SURREY                                                                                              ,
1088,1569619.0,0.0,0.0,3.0,4/3/2020,559759.5455,1.0,1.0,196293.4529,1.0,0.0,0.0,1.0,1.0,0.0,63.0,BURNABY                                                                                             ,
1089,1572845.0,1.0,1.0,3.0,1/7/2021,480.58,2.0,0.0,80513.65974,0.0,1.0,0.0,0.0,1.0,0.0,57.0,DELTA                                                                                               ,
1090,1573437.0,0.0,0.0,3.0,5/12/2020,407949.7064,1.0,0.0,,0.0,1.0,1616.490582,1.0,1.0,52.0,57.0,NORTH VANCOUVER                                                                                     ,
1091,1573477.0,0.0,0.0,3.0,8/24/2020,295.0,1.0,1.0,186417.0815,0.0,1.0,1937.863,0.0,1.0,3.0,55.0,CHILLIWACK                                                                                          ,
1092,1573802.0,0.0,0.0,3.0,1/6/2021,10609.23,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,14.0,42.0,SURREY                                                                                              ,
1093,1575894.0,0.0,0.0,3.0,7/8/2020,3195.91,2.0,0.0,,0.0,1.0,2330.260885,0.0,1.0,102.0,63.0,VANCOUVER                                                                                           ,
1094,1579413.0,1.0,1.0,3.0,5/7/2020,404713.0089,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,42.0,NORTH VANCOUVER                                                                                     ,
1095,1582419.0,1.0,1.0,3.0,5/6/2020,441111.8734,1.0,1.0,,0.0,1.0,920.7288287,1.0,1.0,17.0,53.0,RICHMOND                                                                                            ,
1096,1585362.0,0.0,0.0,3.0,8/26/2020,6571.64,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,6.0,42.0,MAPLE RIDGE                                                                                         ,
1097,1589232.0,0.0,0.0,3.0,1/12/2021,1410.0,1.0,1.0,,0.0,1.0,2067.597964,0.0,1.0,0.0,44.0,COQUITLAM                                                                                           ,
1098,1590256.0,0.0,0.0,3.0,4/9/2020,442681.1277,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,12.0,51.0,NEW WESTMINSTER                                                                                     ,
1099,1594269.0,1.0,1.0,3.0,6/17/2020,1914.01,3.0,1.0,39283.30251,0.0,1.0,0.0,0.0,1.0,41.0,39.0,KINGSTON                                                                                            ,
1100,1594675.0,1.0,1.0,3.0,4/15/2020,0.0,1.0,1.0,,0.0,1.0,858.1663158,0.0,1.0,0.0,47.0,SURREY                                                                                              ,
1101,1597864.0,0.0,0.0,3.0,3/24/2020,1066.45,1.0,0.0,,0.0,1.0,56.28327993,0.0,1.0,18.0,42.0,VANCOUVER                                                                                           ,
1102,1599058.0,0.0,0.0,3.0,12/11/2020,56.67,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,52.0,SURREY                                                                                              ,
1103,1600923.0,1.0,1.0,3.0,8/10/2020,1995.17,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,SURREY                                                                                              ,
1104,1601045.0,1.0,1.0,3.0,8/7/2020,838116.32,3.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,55.0,VICTORIA                                                                                            ,
1105,1602742.0,0.0,0.0,3.0,1/7/2021,1071.03,1.0,1.0,,0.0,1.0,1880.078987,0.0,1.0,33.0,68.0,BURNABY                                                                                             ,
1106,1605733.0,0.0,0.0,3.0,8/15/2020,9910.1,2.0,1.0,,0.0,1.0,158.0741352,0.0,1.0,0.0,84.0,PORT MOODY                                                                                          ,
1107,1606235.0,0.0,0.0,3.0,7/27/2020,492.9,2.0,1.0,,1.0,1.0,606.2594316,0.0,1.0,7.0,58.0,PORT COQUITLAM                                                                                      ,
1108,1607735.0,0.0,0.0,3.0,7/13/2020,438883.08,2.0,1.0,,0.0,1.0,1921.507216,0.0,1.0,0.0,57.0,SURREY                                                                                              ,
1109,1608421.0,1.0,1.0,3.0,9/9/2020,1535704.41,4.0,1.0,,0.0,1.0,2114.159335,0.0,1.0,2.0,56.0,BURNABY                                                                                             ,
1110,1610304.0,0.0,0.0,3.0,2/3/2021,900274.11,2.0,0.0,,0.0,1.0,584.5155173,0.0,1.0,0.0,67.0,VANCOUVER                                                                                           ,
1111,1611551.0,0.0,0.0,3.0,1/12/2021,442113.63,3.0,1.0,,1.0,1.0,1746.576871,0.0,1.0,1.0,41.0,NORTH VANCOUVER                                                                                     ,
1112,1613209.0,0.0,0.0,3.0,5/7/2020,0.0,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,42.0,NORTH VANCOUVER                                                                                     ,
1113,1613937.0,0.0,0.0,3.0,2/1/2021,4574.08,1.0,0.0,169865.5244,1.0,0.0,0.0,0.0,1.0,21.0,53.0,VANCOUVER                                                                                           ,
1114,1614767.0,0.0,0.0,3.0,7/20/2020,4362.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,2.0,68.0,COQUITLAM                                                                                           ,
1115,1620445.0,0.0,0.0,3.0,4/11/2020,606627.9136,1.0,1.0,117839.4183,0.0,1.0,0.0,1.0,1.0,0.0,61.0,LANGLEY                                                                                             ,
1116,1623217.0,1.0,1.0,3.0,5/7/2020,469929.5634,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,90.0,57.0,NORTH VANCOUVER                                                                                     ,
1117,1623685.0,1.0,1.0,3.0,6/20/2020,2109957.74,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,45.0,SQUAMISH                                                                                            ,
1118,1623890.0,0.0,0.0,3.0,7/3/2020,10.92,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,SURREY                                                                                              ,
1119,1625026.0,0.0,0.0,3.0,2/8/2021,585594.19,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,72.0,SATURNA                                                                                             ,
1120,1625126.0,1.0,1.0,3.0,3/20/2020,565815.84,4.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,54.0,SURREY                                                                                              ,
1121,1626994.0,0.0,0.0,3.0,12/11/2020,1624.41,1.0,1.0,,0.0,1.0,1645.908295,0.0,1.0,2.0,66.0,GARIBALDI HIGHLANDS                                                                                 ,
1122,1631168.0,1.0,1.0,3.0,7/15/2020,36.77,1.0,1.0,145544.2839,1.0,1.0,415.1832548,0.0,1.0,0.0,60.0,PORT COQUITLAM                                                                                      ,
1123,1634777.0,0.0,0.0,3.0,6/11/2020,451631.6809,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,35.0,MAPLE RIDGE                                                                                         ,
1124,1641474.0,0.0,0.0,3.0,12/8/2020,22425.21,6.0,0.0,,0.0,1.0,0.0,0.0,1.0,20.0,52.0,MAPLE RIDGE                                                                                         ,
1125,1643508.0,0.0,0.0,3.0,12/17/2020,12.22,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,52.0,VANCOUVER                                                                                           ,
1126,1644956.0,0.0,0.0,3.0,4/2/2020,950665.664,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,6.0,57.0,PORT COQUITLAM                                                                                      ,
1127,1645288.0,0.0,0.0,3.0,2/13/2021,0.0,2.0,0.0,242394.3385,0.0,0.0,0.0,0.0,1.0,0.0,35.0,MAPLE RIDGE                                                                                         ,
1128,1646384.0,0.0,0.0,3.0,5/8/2020,446919.659,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,39.0,40.0,NORTH VANCOUVER                                                                                     ,
1129,1648861.0,0.0,0.0,3.0,8/4/2020,0.03,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,49.0,SURREY                                                                                              ,
1130,1649096.0,1.0,1.0,3.0,2/2/2021,533.45,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,61.0,VANCOUVER                                                                                           ,
1131,1650066.0,0.0,0.0,3.0,1/14/2021,463.41,2.0,0.0,32844.68661,0.0,1.0,741.2811186,0.0,1.0,2.0,57.0,VANCOUVER                                                                                           ,
1132,1652855.0,0.0,0.0,3.0,6/18/2020,20.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,33.0,VANCOUVER                                                                                           ,
1133,1654777.0,0.0,0.0,3.0,8/13/2020,605.97,1.0,1.0,,0.0,1.0,2431.352966,0.0,1.0,80.0,73.0,CHILLIWACK                                                                                          ,
1134,1656544.0,1.0,1.0,3.0,4/24/2020,487717.3427,2.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,43.0,BURNABY                                                                                             ,
1135,1656565.0,1.0,1.0,3.0,4/16/2020,674593.7892,2.0,1.0,,0.0,1.0,177.6682023,1.0,1.0,0.0,58.0,WHITE ROCK                                                                                          ,
1136,1657114.0,0.0,0.0,3.0,5/5/2020,203256.17,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,11.0,39.0,SURREY                                                                                              ,
1137,1657250.0,0.0,0.0,3.0,1/15/2021,260.29,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,12.0,45.0,BURNABY                                                                                             ,
1138,1658378.0,1.0,1.0,3.0,12/16/2020,559839.67,2.0,1.0,8507.294954,0.0,0.0,0.0,0.0,1.0,0.0,58.0,MISSION                                                                                             ,
1139,1658919.0,0.0,0.0,3.0,8/6/2020,399132.86,3.0,0.0,,1.0,1.0,1102.038102,0.0,1.0,0.0,42.0,VANCOUVER                                                                                           ,
1140,1660328.0,0.0,0.0,3.0,11/2/2020,5023.95,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,57.0,WHISTLER                                                                                            ,
1141,1661718.0,0.0,0.0,3.0,7/9/2020,54.54,3.0,0.0,97026.1688,0.0,1.0,511.3291147,0.0,1.0,89.0,50.0,PORT COQUITLAM                                                                                      ,
1142,1662535.0,1.0,1.0,3.0,8/6/2020,492701.83,4.0,0.0,,0.0,1.0,556.0085466,0.0,1.0,1.0,39.0,BURNABY                                                                                             ,
1143,1662774.0,0.0,0.0,3.0,5/15/2020,31.83,1.0,0.0,,0.0,1.0,156.5872037,0.0,1.0,0.0,57.0,VICTORIA                                                                                            ,
1144,1664042.0,1.0,1.0,3.0,12/12/2020,8.6,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,47.0,MISSION                                                                                             ,
1145,1665489.0,1.0,1.0,3.0,5/14/2020,444223.9189,1.0,1.0,,0.0,1.0,1834.298291,1.0,1.0,1.0,42.0,ABBOTSFORD                                                                                          ,
1146,1667074.0,0.0,0.0,3.0,6/16/2020,443277.5467,1.0,1.0,,0.0,1.0,1872.084247,1.0,1.0,0.0,73.0,SURREY                                                                                              ,
1147,1667587.0,0.0,0.0,3.0,12/23/2020,605.7,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,51.0,VANCOUVER                                                                                           ,
